,code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
931,MOZ,2020,4.7945,1237.94604412225,37.074,26.5,40.4,21.711529,0.548,4.471788,61.1722,24.426674,0.62,23.902,,0.2276931984716981,5.211968,0.453,1032.0,12.421,0.522,Africa,Sub-Saharan Africa
932,MOZ,2019,4.6236,1290.16741374767,36.528,26.5,40.5,26.94919,0.55,4.393,61.1662,24.420183,0.614,23.1947,,0.0,1.961328,0.456,1032.0,12.583029,0.5045398,Africa,Sub-Saharan Africa
933,MOZ,2018,4.4662,1297.8695484004,35.988,23.0,40.7,22.25087,0.564,4.318279,60.5261,24.143814,0.61,23.1854,,0.0,0.58455914,0.451,1032.0,12.5585575,0.522,Africa,Sub-Saharan Africa
934,MOZ,2017,4.4166,1291.67147896237,35.455,25.0,40.7,22.8419,0.601,4.39,59.7709,23.977018,0.652,23.0908,,0.0,0.0,0.445,1032.0,12.546465,0.522,Africa,Sub-Saharan Africa
935,MOZ,2016,4.55,1298.13534161197,34.926,27.0,40.38,20.741661,0.65,4.393,59.038,24.538652,0.701,23.3961,,0.0,0.19858105,0.443,1032.0,12.504389,0.522,Africa,Sub-Saharan Africa
936,MOZ,2014,4.971,1228.04657905989,33.878,31.0,40.38,24.82702,0.691,4.393,57.2742,23.800087,0.722,24.6784,,0.0,0.11521311,0.433,1032.0,12.239458,0.5399668,Africa,Sub-Saharan Africa
937,MOZ,2011,4.692764,1085.70449067559,32.336,26.5,40.38,17.41705,0.702,4.393,54.869,23.94324,0.759,25.8642,,0.0,0.0,0.407,1032.0,12.092483,0.522,Africa,Sub-Saharan Africa
938,MMR,2022,4.3725,4249.87615142487,30.334,26.0,3.533,6.76,0.098,6.721,65.732,23.985634,0.113,3.253,86.58334,0.3713909261538461,5.0203667,0.573,2091.0,18.471,0.344,Asia,South-eastern Asia
939,MMR,2021,4.3942,4113.89331293646,31.448,26.0,5.0,6.76,0.09,6.721,65.6716,24.250412,0.112,3.253,86.583,0.7381542923846154,3.1395168,0.585,2091.0,18.471,0.344,Asia,South-eastern Asia
940,MMR,2020,4.4258,4708.55975221752,31.141,26.0,3.7,6.76,0.527,6.787967,66.797,24.134064,0.562,3.253,86.583,0.198151855654717,0.29762352,0.6,2091.0,18.471,0.344,Asia,South-eastern Asia
941,MMR,2019,4.308,5214.3733068354,30.852,26.0,1.9,6.436735,0.499,6.721,66.6104,24.13019,0.539,2.96,86.583,0.0,1.052032,0.598,2091.0,18.156124,0.344,Asia,South-eastern Asia
942,MMR,2018,4.3604,4927.25264545659,30.579,29.0,3.533,2.9784868,0.465,6.673929,66.4646,23.574036,0.519,2.96,86.583,0.0,0.1974708,0.59,2091.0,18.27298,0.344,Asia,South-eastern Asia
943,MMR,2017,4.3078,4670.08072918311,30.322,30.0,3.533,6.681493,0.471,6.7,65.843,23.869825,0.506,3.1,86.583,0.0,4.553596,0.58,2091.0,18.040415,0.3069687,Asia,South-eastern Asia
944,MMR,2016,4.545,4433.66383667532,30.082,28.0,3.533,8.337853,0.457,6.721,65.685,24.03044,0.51,3.33,86.583,0.0,0.30062234,0.572,2091.0,18.470882,0.344,Asia,South-eastern Asia
945,MMR,2015,4.395,4214.37299878288,29.858,22.0,3.533,7.888322,0.437,6.721,65.5613,23.79527,0.499,3.34,86.583,0.0,1.2683563,0.562,2091.0,18.618164,0.3806851,Asia,South-eastern Asia
946,MMR,2014,4.307,3970.66760496497,29.65,21.0,3.533,8.2353325,0.347,6.721,65.0563,23.972143,0.439,3.41,86.583,0.0,0.4053067,0.553,2091.0,18.781971,0.344,Asia,South-eastern Asia
947,MMR,2011,5.321977,3240.52920071845,29.075,26.0,3.533,6.76,0.28,6.721,63.9007,23.374662,0.361,3.67,86.583,0.0,1.5985693,0.521,2091.0,18.953175,0.344,Asia,South-eastern Asia
948,NAM,2022,4.6308,9762.77689238507,49.077,52.25,31.129,26.698912,0.884,6.02,61.123,21.56959,0.862,14.969,,0.1683935100192307,0.0,0.626,285.0,9.773,0.591,Africa,Sub-Saharan Africa
949,NAM,2021,4.4594,9208.58303249427,53.005,52.25,33.0,28.168303,0.884,6.02,59.269,21.259905,0.865,14.969,,0.4582505033173077,0.0,0.615,285.0,9.773,0.591,Africa,Sub-Saharan Africa
950,NAM,2020,4.5741,9041.76986388145,52.033,52.25,32.6,31.328068,0.887,6.106065,62.829,22.006416,0.874,14.969,,-0.1636347544528301,0.0,0.633,285.0,9.773,0.591,Africa,Sub-Saharan Africa
951,NAM,2019,4.5711,10009.578071046,51.042,52.25,32.1,30.249819,0.888,6.02,63.075,23.20517,0.862,13.5141,,0.0,0.0,0.639,285.0,9.470348,0.591,Africa,Sub-Saharan Africa
952,NAM,2018,4.6392,10266.1705545981,50.032,53.0,31.3,28.823032,0.875,6.134818,62.5859,22.147043,0.868,13.7367,,0.0,0.0,0.636,285.0,9.581193,0.591,Africa,Sub-Saharan Africa
953,NAM,2017,4.4413,10335.2674258223,49.005,51.0,30.5,31.817917,0.866,5.82,62.2931,21.84656,0.863,15.2243,,0.0,0.0,0.635,285.0,9.628292,0.591,Africa,Sub-Saharan Africa
954,NAM,2016,4.574,10627.6351164612,47.961,52.0,29.6,30.16651,0.882,6.02,61.6825,22.638603,0.886,14.9151,,0.0,0.0,0.632,285.0,9.777152,0.591,Africa,Sub-Saharan Africa
955,NAM,2015,4.574,10813.2266317649,46.9,53.0,28.8,33.501804,0.882,6.02,60.7002,22.241112,0.887,16.2875,,0.0,0.0,0.628,285.0,9.925947,0.5906661,Africa,Sub-Saharan Africa
956,NAM,2011,4.885587,9431.04419803693,42.637,52.25,31.129,30.022861,0.889,6.02,56.553,20.363401,0.889,16.1368,,0.0,0.0,0.592,285.0,10.257564,0.591,Africa,Sub-Saharan Africa
957,NPL,2022,5.3603,4001.69995474296,19.289,29.4,11.243,20.652874,0.73,7.075,68.53,13.707307,0.755,9.894,,0.3367825111538461,0.0,0.59,1500.0,23.293,,Asia,Southern Asia
958,NPL,2021,5.3765,3853.68029623355,21.008,29.4,13.2,23.005156,0.731,7.075,68.4495,13.565106,0.752,9.894,,0.6300538167307692,0.0,0.602,1500.0,23.293,,Asia,Southern Asia
959,NPL,2020,5.2689,3761.80278738364,20.576,29.4,13.6,22.372492,0.745,7.226661,69.2456,12.969758,0.759,9.894,,0.2510065922811321,0.0,0.604,1500.0,23.293,,Asia,Southern Asia
960,NPL,2019,5.1372,3922.08133121317,20.153,29.4,12.0,18.139744,0.739,7.075,69.5576,13.12154,0.763,9.77,,0.0,0.0,0.611,1500.0,23.133001,,Asia,Southern Asia
961,NPL,2018,4.9127,3719.30777529558,19.74,31.0,10.3,21.96213,0.767,7.1095786,68.9786,13.377121,0.792,9.69,,0.0,0.0,0.601,1500.0,23.137854,,Asia,Southern Asia
962,NPL,2017,4.8804,3495.52880047287,19.336,31.0,9.6,17.993425,0.794,6.89,68.9099,13.731711,0.822,9.63,,0.0,0.0,0.594,1500.0,23.23475,,Asia,Southern Asia
963,NPL,2016,4.962,3244.67429968519,18.942,29.0,9.6,16.143753,0.78,7.075,68.7758,14.053777,0.798,9.68,,0.0,0.0,0.586,1500.0,23.404219,,Asia,Southern Asia
964,NPL,2015,4.793,3260.03499791081,18.557,27.0,10.4,14.686308,0.776,7.075,67.4562,13.174454,0.783,9.83,,0.0,0.0,0.579,1500.0,22.814993,,Asia,Southern Asia
965,NPL,2014,4.514,3152.29326135895,18.182,29.0,11.243,13.994912,0.76,7.075,68.0855,13.008522,0.778,9.93,,0.0,0.0,0.576,1500.0,23.62845,,Asia,Southern Asia
966,NPL,2011,4.474119,2763.8283230007,17.108,29.4,11.243,11.626247,0.813,7.075,67.313,12.986729,0.832,10.7315,,0.0,0.0,0.553,1500.0,23.700996,,Asia,Southern Asia
967,NLD,2022,7.403,59249.1670039699,90.848,82.8,1.514,38.749,0.953,11.67,81.627,11.535519,0.924,9.184,76.89294,0.2319244584807692,0.0,0.936,778.0,3.382,0.281,Europe,Western Europe
968,NLD,2021,7.4149,57334.7049607832,92.572,82.8,1.4,40.1583,0.958,11.67,81.6873,10.367669,0.931,9.184,81.191,0.2629108676442308,0.0,0.941,778.0,3.382,0.281,Europe,Western Europe
969,NLD,2020,7.464,54275.0030465677,92.236,82.8,1.4,40.475815,0.961,11.539022,81.6381,11.57693,0.933,9.184,81.191,0.2528956365283019,0.0,0.939,778.0,3.382,0.2599421,Europe,Western Europe
970,NLD,2019,7.4489,56784.0372529824,91.876,82.8,1.4,39.737534,0.97,11.67,82.0455,11.1765785,0.94,9.27,81.191,0.0,0.0,0.943,778.0,3.1293,0.29248333,Europe,Western Europe
971,NLD,2018,7.4876,56060.9136269404,91.49,82.0,1.7,39.27495,0.966,11.760834,81.7741,11.252736,0.945,9.09,81.191,0.0,0.0,0.939,778.0,3.1828907,0.2812108,Europe,Western Europe
972,NLD,2017,7.4413,55088.6338006744,91.077,82.0,1.5,39.19184,0.97,11.71,81.7291,10.870843,0.944,9.61,81.191,0.0,0.0,0.937,778.0,3.1847901,0.2853582,Europe,Western Europe
973,NLD,2016,7.377,53847.8265545448,90.635,83.0,1.7,38.91114,0.968,11.67,81.547,10.672478,0.939,9.33,81.191,0.0,0.0,0.933,778.0,3.2281492,0.2817357,Europe,Western Europe
974,NLD,2015,7.339,52974.1162200949,90.173,84.0,1.5,37.464493,0.968,11.67,81.4821,10.766013,0.939,9.31,81.191,0.0,0.0,0.932,778.0,3.3100996,0.2824158,Europe,Western Europe
975,NLD,2014,7.378,52186.9973861206,89.69,83.0,1.514,37.540203,0.969,11.67,81.6425,11.581054,0.941,9.28,85.48896,0.0,0.0,0.931,778.0,3.4517539,0.2863142,Europe,Western Europe
976,NLD,2011,7.512336,52594.2290064164,87.879,82.8,1.514,35.989815,0.978,11.67,81.0999,10.783998,0.945,8.4,81.191,0.0,0.0,0.927,778.0,4.1901207,0.27750087,Europe,Western Europe
977,NZL,2022,7.1229,45185.312534188,86.47,89.6,3.629,33.27,0.975,11.325,82.12,11.447192,0.963,11.047,90.92702,0.1327883975480769,0.0,0.933,1732.0,0.951,,Oceania,Australia and New Zealand
978,NZL,2021,7.1998,44041.9028085687,86.789,89.6,3.3,33.27,0.961,11.325,82.4513,11.178739,0.951,11.047,91.896,-0.0270887940765384,0.0,0.937,1732.0,0.951,,Oceania,Australia and New Zealand
979,NZL,2020,7.2766,42052.1409677726,86.699,89.6,3.5,36.453613,0.969,11.390235,82.7419,10.975178,0.955,11.047,91.896,-0.1064382603069811,0.0,0.936,1732.0,0.951,,Oceania,Australia and New Zealand
980,NZL,2019,7.2996,43272.5669090792,86.615,89.6,3.9,31.840029,0.977,11.325,82.5665,11.082633,0.964,10.2951,91.896,0.0,0.0,0.937,1732.0,0.9660047,,Oceania,Australia and New Zealand
981,NZL,2018,7.3075,42916.8698156619,86.538,87.0,4.4,33.688034,0.975,11.333543,82.3803,11.06043,0.965,10.6598,91.896,0.0,0.0,0.936,1732.0,0.944608,,Oceania,Australia and New Zealand
982,NZL,2017,7.3238,42204.7457412663,86.466,89.0,4.2,33.01485,0.977,11.25,82.2189,10.887161,0.963,12.1421,91.896,0.0,0.0,0.935,1732.0,0.89306,,Oceania,Australia and New Zealand
983,NZL,2016,7.314,41628.3999132424,86.4,90.0,3.3,33.204487,0.977,11.325,82.07,11.062213,0.963,11.5191,91.896,0.0,0.0,0.934,1732.0,0.92038673,,Oceania,Australia and New Zealand
984,NZL,2015,7.334,41014.6870825625,86.341,91.0,2.8,33.207623,0.977,11.325,81.9765,10.319308,0.963,11.1336,91.896,0.0,0.0,0.931,1732.0,0.92590165,,Oceania,Australia and New Zealand
985,NZL,2014,7.286,40350.6452893998,86.281,91.0,3.629,32.803265,0.977,11.325,81.7921,10.461398,0.963,10.5879,92.86563,0.0,0.0,0.93,1732.0,0.9519009,,Oceania,Australia and New Zealand
986,NZL,2011,7.372486,38100.7250000863,86.1,89.6,3.629,31.947412,0.977,11.325,80.8863,10.518891,0.965,10.989,91.896,0.0,0.0,0.922,1732.0,1.0539498,,Oceania,Australia and New Zealand
987,NIC,2022,6.2588,5822.35352470586,58.296,26.4,,23.655,0.122,6.918,73.173,25.396149,0.194,4.911,77.75,0.1447104423846154,0.0,0.652,2280.0,10.502,0.462,Americas,Latin America and the Caribbean
988,NIC,2021,6.1646,5692.03506666483,59.277,26.4,,27.118277,0.134,6.918,73.8368,25.600409,0.2,4.911,77.75,0.3468510152884615,0.0,0.667,2280.0,10.502,0.462,Americas,Latin America and the Caribbean
989,NIC,2020,5.9721,5230.57404857125,59.012,26.4,,25.44272,0.184,6.747723,71.7954,25.862938,0.252,4.911,77.75,0.3223442579056604,0.0,0.654,2280.0,10.502,0.462,Americas,Latin America and the Caribbean
990,NIC,2019,6.1371,5398.1074449382,58.76,26.4,,25.725454,0.192,6.918,74.0543,25.916445,0.254,4.66,77.75,0.0,0.0,0.664,2280.0,9.967102,0.462,Americas,Latin America and the Caribbean
991,NIC,2018,6.105,5636.7151123345,58.522,25.0,,23.226189,0.205,6.747723,73.8497,25.484627,0.268,5.04,77.75,0.0,0.0,0.662,2280.0,10.030698,0.462,Americas,Latin America and the Caribbean
992,NIC,2017,6.141,5915.38972207813,58.299,26.0,,23.849274,0.569,7.26,73.5536,25.586405,0.609,4.73,77.75,0.0,0.0,0.659,2280.0,10.109499,0.462,Americas,Latin America and the Caribbean
993,NIC,2016,6.071,5734.36752893924,58.09,26.0,,23.268984,0.659,6.918,73.2562,25.931799,0.689,4.59,77.75,0.0,0.0,0.653,2280.0,10.401489,0.462,Americas,Latin America and the Caribbean
994,NIC,2015,5.992,5563.04741059562,57.895,27.0,,22.308142,0.655,6.918,72.983,25.881308,0.7,4.47,77.75,0.0,0.0,0.647,2280.0,10.693715,0.462,Americas,Latin America and the Caribbean
995,NIC,2014,5.828,5385.50726342835,57.7,28.0,,21.76347,0.666,6.918,72.8121,25.6066,0.702,4.95,77.75,0.0,0.0,0.641,2280.0,10.869225,0.46156293,Americas,Latin America and the Caribbean
996,NIC,2011,5.114866,4805.43952456368,57.113,26.4,,20.192785,0.652,6.918,72.4162,25.253944,0.727,5.94,77.75,0.0,0.0,0.622,2280.0,11.440397,0.462,Americas,Latin America and the Caribbean
997,NER,2022,4.5013,1274.641741468,16.405,34.2,17.25,9.551931,0.814,2.662,61.448,27.365149,0.812,10.304,,0.1644284151346154,2.4839761,0.386,151.0,17.409,0.343,Africa,Sub-Saharan Africa
998,NER,2021,5.0035,1186.53001108986,16.751,34.2,30.5,10.047441,0.797,2.662,61.5763,28.20508,0.795,10.304,,0.2271042417307692,4.6886034,0.4,151.0,17.409,0.343,Africa,Sub-Saharan Africa
999,NER,2020,5.0741,1214.54097579798,16.626,34.2,17.25,9.290918,0.776,2.682462,61.4506,27.928488,0.78,10.304,,0.2175887707698113,3.431463,0.401,151.0,17.409,0.343,Africa,Sub-Saharan Africa
1000,NER,2019,4.9096,1217.43553021521,16.517,34.2,16.6,9.832031,0.789,2.662,62.8967,27.921494,0.794,10.1456,,0.0,2.0304222,0.406,151.0,17.699299,0.343,Africa,Sub-Saharan Africa
1001,NER,2018,4.6275,1193.27276197444,16.425,34.0,11.9,10.6659355,0.799,2.69209,62.4544,28.130678,0.786,10.1255,,0.0,0.8238451,0.399,151.0,17.74849,0.37259424,Africa,Sub-Saharan Africa
1002,NER,2017,4.1655,1155.9738499994,16.35,33.0,10.0,8.902389,0.833,2.61,62.1599,27.537033,0.819,10.1516,,0.0,0.81424516,0.39,151.0,17.705456,0.343,Africa,Sub-Saharan Africa
1003,NER,2016,4.028,1143.81740675996,16.29,35.0,17.25,9.933257,0.843,2.662,61.6288,28.383844,0.826,10.2239,,0.0,1.4339147,0.383,151.0,17.535795,0.343,Africa,Sub-Saharan Africa
1004,NER,2015,3.856,1124.3675180109,16.247,34.0,17.25,11.9901905,0.833,2.662,61.0827,27.38755,0.811,10.3889,,0.0,2.648035,0.376,151.0,17.383081,0.343,Africa,Sub-Saharan Africa
1005,NER,2014,3.845,1119.09485310033,16.219,35.0,17.25,11.776208,0.832,2.662,60.786,27.90999,0.819,10.6526,,0.0,0.0,0.37,151.0,17.043962,0.34276575,Africa,Sub-Saharan Africa
1006,NER,2011,4.121817,1010.2887544961,16.216,34.2,17.25,9.6258135,0.841,2.662,58.9941,27.896187,0.817,10.438,,0.0,0.017357979,0.346,151.0,16.744957,0.31451714,Africa,Sub-Saharan Africa
1007,NGA,2022,4.9806,4963.16031295929,49.288,27.0,15.771,,0.624,4.776,52.263,26.97239,0.642,7.379,98.42249,0.2015455577115384,1.2825956,0.523,1150.0,12.717,0.355,Africa,Sub-Saharan Africa
1008,NGA,2021,4.552,4922.63245237148,52.746,27.0,21.3,,0.634,4.776,52.676,27.502075,0.641,7.379,98.428,0.3266061038461538,1.4236088,0.535,1150.0,12.717,0.355,Africa,Sub-Saharan Africa
1009,NGA,2020,4.7593,4865.08683226646,51.958,27.0,19.8,,0.653,5.0383425,52.887,27.261023,0.653,7.379,98.428,0.1966367136415094,1.3977997,0.535,1150.0,12.717,0.355,Africa,Sub-Saharan Africa
1010,NGA,2019,4.7241,5076.36829032891,51.157,27.0,17.3,,0.656,4.776,52.9104,27.25506,0.64,6.87,98.428,0.0,1.1239299,0.538,1150.0,12.561923,0.355,Africa,Sub-Saharan Africa
1011,NGA,2018,5.2646,5089.77763414445,50.344,27.0,15.1,,0.666,5.0383425,52.5536,27.213102,0.643,6.95,98.428,0.0,1.5731828,0.531,1150.0,12.610187,0.35127744,Africa,Sub-Saharan Africa
1012,NGA,2017,5.1554,5120.00559788163,49.519,27.0,13.6,,0.66,4.25,52.3052,27.39415,0.645,7.06,98.428,0.0,1.8439667,0.526,1150.0,12.706434,0.355,Africa,Sub-Saharan Africa
1013,NGA,2016,5.074,5209.07415521709,48.683,28.0,12.3,,0.659,4.776,52.0427,27.412397,0.654,7.22,98.428,0.0,2.023142,0.521,1150.0,12.853529,0.355,Africa,Sub-Saharan Africa
1014,NGA,2015,4.875,5429.09962094365,47.838,26.0,11.0,,0.645,4.776,51.8413,27.282621,0.642,7.31,98.428,0.0,4.61478,0.516,1150.0,12.916796,0.3587978,Africa,Sub-Saharan Africa
1015,NGA,2014,5.268,5424.92451133366,46.982,27.0,15.771,,0.653,4.776,51.7911,27.116371,0.657,7.59,98.43392,0.0,5.538552,0.512,1150.0,12.777483,0.355,Africa,Sub-Saharan Africa
1016,NGA,2011,4.855947,4975.63820143437,44.366,27.0,15.771,,0.643,4.776,51.3573,27.250563,0.652,8.65,98.428,0.0,1.1005433,0.492,1150.0,12.589704,0.355,Africa,Sub-Saharan Africa
1017,MKD,2022,5.2536,17128.642858956,57.837,39.2,4.414,25.659,0.755,6.978,75.914,11.71198,0.795,7.07,94.60903,0.3505973809615385,0.0,0.767,619.0,13.452,0.351,Europe,Southern Europe
1018,MKD,2021,5.199,16708.4829440334,58.786,39.2,6.9,27.248259,0.777,6.978,73.8415,11.43214,0.826,7.07,94.609,1.1538462051923075,0.0,0.77,619.0,13.452,0.351,Europe,Southern Europe
1019,MKD,2020,5.1012,15779.6789460665,58.482,39.2,6.0,25.92342,0.786,7.296405,75.1677,11.785697,0.821,7.07,94.609,0.7785887751320755,0.0,0.774,619.0,13.452,0.351,Europe,Southern Europe
1020,MKD,2019,5.1598,16773.0272446978,58.208,39.2,5.0,25.82711,0.802,6.978,77.2928,12.2333765,0.836,7.15,94.609,0.0,0.0,0.784,619.0,12.744707,0.33505884,Europe,Southern Europe
1021,MKD,2018,5.2736,16145.5230712521,57.963,37.0,3.2,25.874708,0.763,6.816772,77.3142,12.07525,0.803,7.22,94.609,0.0,0.0,0.779,619.0,12.955864,0.329607,Europe,Southern Europe
1022,MKD,2017,5.1848,15706.4316922223,57.748,35.0,3.1,25.481066,0.779,6.82,76.4766,11.578537,0.78,7.23,94.609,0.0,0.0,0.773,619.0,13.185516,0.34200203,Europe,Southern Europe
1023,MKD,2016,5.175,15553.4269657557,57.563,37.0,3.1,25.286066,0.742,6.978,76.0296,11.679606,0.704,7.27,94.609,0.0,0.0,0.767,619.0,13.348881,0.3453469,Europe,Southern Europe
1024,MKD,2015,5.121,15139.2395915221,57.408,42.0,3.6,25.189909,0.752,6.978,75.9814,11.667088,0.717,7.28,94.609,0.0,0.0,0.762,619.0,13.571972,0.3559466,Europe,Southern Europe
1025,MKD,2014,5.007,14596.5885534152,57.284,45.0,4.414,24.524715,0.765,6.978,75.9347,11.85508,0.741,7.43,94.609,0.0,0.0,0.755,619.0,13.772345,0.35205436,Europe,Southern Europe
1026,MKD,2011,4.369255,13807.4543796362,57.092,39.2,4.414,25.571646,0.844,6.978,75.1869,10.965837,0.801,5.91,94.609,0.0,0.0,0.741,619.0,14.58785,0.39374107,Europe,Southern Europe
1027,OWID_CYN,2021,5.4666,,,,,,,,,,,,,0.0,,,,,,,
1028,OWID_CYN,2020,5.5355,,,,,,,,,,,,,0.0,,,,,,,
1029,OWID_CYN,2019,5.5355,,,,,,,,,,,,,0.0,,,,,,,
1030,OWID_CYN,2018,5.7177,,,,,,,,,,,,,0.0,,,,,,,
1031,OWID_CYN,2017,5.8348,,,,,,,,,,,,,0.0,,,,,,,
1032,OWID_CYN,2016,5.81,,,,,,,,,,,,,0.0,,,,,,,
1033,OWID_CYN,2015,5.771,,,,,,,,,,,,,0.0,,,,,,,
1034,OWID_CYN,2014,5.695,,,,,,,,,,,,,0.0,,,,,,,
1035,NOR,2022,7.3155,67296.1592393661,81.751,85.6,1.1,39.466,0.966,11.228,82.532,1.6485492,0.941,10.57,92.18514,0.2809947864903846,0.0,0.956,1414.0,1.266,0.272,Europe,Northern Europe
1036,NOR,2021,7.3651,65915.5291433739,83.323,85.6,1.2,41.58658,0.957,11.228,83.2339,0.9751161,0.927,10.57,92.185,0.0913147440384615,0.0,0.961,1414.0,1.266,0.272,Europe,Northern Europe
1037,NOR,2020,7.3925,63776.1609653442,82.974,85.6,1.0,38.3942,0.957,11.233873,83.1951,1.9717531,0.926,10.57,92.185,0.0097771376584905,0.0,0.959,1414.0,1.266,0.272,Europe,Northern Europe
1038,NOR,2019,7.488,64983.3542076922,82.616,85.6,1.0,39.8572,0.974,11.228,82.9552,1.0335215,0.956,9.91,92.185,0.0,0.0,0.961,1414.0,1.1047429,0.27742285,Europe,Northern Europe
1039,NOR,2018,7.5539,64696.4711118363,82.248,84.0,1.1,39.271053,0.985,11.209513,82.7605,1.6358247,0.969,10.1298,92.185,0.0,0.0,0.962,1414.0,1.1018914,0.27560863,Europe,Northern Europe
1040,NOR,2017,7.5937,64589.5559196863,81.871,85.0,1.1,38.60422,0.988,11.24,82.624,1.171233,0.969,10.3772,92.185,0.0,0.0,0.959,1414.0,1.0702112,0.2698733,Europe,Northern Europe
1041,NOR,2016,7.537,63547.6870499471,81.485,85.0,1.2,38.780148,0.988,11.228,82.4147,2.0308216,0.969,11.0784,92.185,0.0,0.0,0.955,1414.0,1.1695822,0.28493744,Europe,Northern Europe
1042,NOR,2015,7.498,63371.8884980765,81.091,88.0,1.1,38.311626,0.988,11.228,82.2718,1.782084,0.97,10.5871,92.185,0.0,0.0,0.953,1414.0,1.2835399,0.27496895,Europe,Northern Europe
1043,NOR,2014,7.522,62838.5157269158,80.692,86.0,1.1,38.610123,0.988,11.228,82.0859,2.074856,0.97,10.0608,92.185,0.0,0.0,0.952,1414.0,1.4088799,0.26752627,Europe,Northern Europe
1044,NOR,2011,7.524001,61551.2140746977,79.455,85.6,1.1,41.78127,0.989,11.228,81.243,1.583939,0.972,11.8475,92.185,0.0,0.0,0.944,1414.0,1.7197739,0.25300366,Europe,Northern Europe
1045,OMN,2014,6.853,35032.2568523309,80.145,45.0,,,0.637,,77.4462,27.7572,0.435,4.68,,0.0,0.0,0.814,125.0,14.251802,,Asia,Western Asia
1046,PAK,2022,4.5554,5376.96685550493,36.433,31.2,4.429,10.354,0.364,4.975,65.935,21.19356,0.512,9.929,92.58145,0.1862468670576923,0.3129441,0.537,494.0,17.225,0.302,Asia,Southern Asia
1047,PAK,2021,4.5158,5233.45951606109,37.44,31.2,12.9,11.314495,0.322,4.975,66.0979,21.107174,0.467,9.929,93.302,0.4189740576923076,0.18884875,0.544,494.0,17.225,0.302,Asia,Southern Asia
1048,PAK,2020,4.934,5004.35224191866,37.165,31.2,8.7,11.010473,0.302,5.079235,66.2695,20.339725,0.443,9.929,93.302,0.2696138579913207,0.14876974,0.543,494.0,17.225,0.302,Asia,Southern Asia
1049,PAK,2019,5.6933,5157.546571801,36.907,31.2,4.8,9.87295,0.336,4.975,66.7558,20.378132,0.455,9.77,93.302,0.0,0.14420496,0.546,494.0,16.882307,0.302,Asia,Southern Asia
1050,PAK,2018,5.653,5113.43429232337,36.666,33.0,1.6,10.399489,0.362,5.0658207,66.482,21.19189,0.474,9.79,93.302,0.0,0.22208925,0.545,494.0,16.937553,0.29589266,Asia,Southern Asia
1051,PAK,2017,5.4725,4891.71977393238,36.442,32.0,1.3,11.45081,0.333,4.78,66.2972,21.083155,0.496,9.98,93.302,0.0,0.4177842,0.543,494.0,17.04984,0.302,Asia,Southern Asia
1052,PAK,2016,5.269,4746.71755767312,36.234,32.0,0.8,11.152891,0.321,4.975,65.8797,21.31555,0.488,10.0246,93.302,0.0,0.50579596,0.541,494.0,17.263403,0.302,Asia,Southern Asia
1053,PAK,2015,5.132,4507.87568489917,36.026,30.0,0.9,10.945012,0.326,4.975,65.6971,20.441229,0.504,9.96,93.302,0.0,1.1504043,0.534,494.0,17.424131,0.31291267,Asia,Southern Asia
1054,PAK,2014,5.194,4381.87808473093,35.819,29.0,4.429,8.87448,0.331,4.975,65.2842,20.147774,0.522,9.96,94.02309,0.0,1.703228,0.527,494.0,17.49241,0.302,Asia,Southern Asia
1055,PAK,2011,5.1487,4104.19558951239,35.202,31.2,4.429,8.163979,0.363,4.975,64.6482,20.563103,0.547,10.0153,93.302,0.0,1.7315975,0.508,494.0,17.523188,0.29697958,Asia,Southern Asia
1056,PSE,2022,4.9078,5722.40917459721,75.857,,4.02,5.486,,7.812,74.174,20.676634,,,95.7,0.1608387278153846,3.104717,0.713,402.0,12.031,0.341,Asia,Western Asia
1057,PSE,2021,4.4825,5641.04440046452,77.003,,4.0,6.6480284,,7.812,73.4727,21.364664,,,95.7,0.1877244579615384,5.4934425,0.715,402.0,12.031,0.341,Asia,Western Asia
1058,PSE,2020,4.5167,5402.5387727565,76.719,,3.7,6.057374,,8.047291,74.4035,21.046194,,,95.7,0.0585907746679245,0.9562883,0.716,402.0,12.031,0.341,Asia,Western Asia
1059,PSE,2019,4.5528,6245.44869712345,76.44,,3.8,5.199639,,7.812,75.2406,20.740072,,,95.7,0.0,1.5683,0.727,402.0,11.568065,0.341,Asia,Western Asia
1060,PSE,2018,4.6963,6318.21006766832,76.164,,4.2,5.2309046,,7.88784,74.793,21.511131,,,95.7,0.0,1.0612731,0.723,402.0,11.498356,0.341,Asia,Western Asia
1061,PSE,2017,4.7433,6401.74089135074,75.894,,4.4,5.7406855,,7.5,74.8329,20.691942,,,95.7,0.0,1.4039704,0.719,402.0,11.695317,0.341,Asia,Western Asia
1062,PSE,2016,4.775,6438.93364028868,75.628,,4.02,5.3139777,,7.812,74.5544,21.000626,,,95.7,0.0,0.08707284,0.715,402.0,12.065782,0.3369004,Asia,Western Asia
1063,PSE,2015,4.754,6048.97659721444,75.368,,4.02,5.076126,,7.812,74.4057,20.519644,,,95.7,0.0,2.8987997,0.71,402.0,12.424803,0.341,Asia,Western Asia
