code,year,happiness,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini
TUN,2022,4.4967,,,,,0.813,,,21.43348,0.754,,97.43378,0.2448708298923077,0.0,,,,
TUN,2021,4.516,69.888,,12.6,,0.824,,73.7719,21.388502,0.79,,,0.8405568553846153,0.0,0.731,,,
TUN,2020,4.5965,69.568,,12.6,32.456398,0.822,6.494052,75.2923,20.859568,0.786,,,0.06507356487566038,0.0,0.737,,,
TUN,2019,4.3922,69.254,,10.7,32.08135,0.824,,75.9933,20.404142,0.79,3.18,,,0.0,0.745,207.0,10.716591,
TUN,2018,4.4606,68.945,43.0,9.7,29.936901,0.817,6.368259,75.9501,20.573936,0.804,3.09,,,0.0,0.743,207.0,10.588053,
TUN,2017,4.5924,68.642,42.0,9.1,29.222147,0.841,6.27,75.8448,20.1275,0.823,3.01,,,0.0,0.74,207.0,10.5416355,
TUN,2016,4.805,68.346,41.0,9.3,27.911142,0.796,,75.7861,20.988428,0.797,2.98,,,0.607582,0.737,207.0,10.643711,
TUN,2015,5.045,68.056,38.0,9.1,28.521862,0.789,,75.6919,20.321018,0.79,3.03,,,1.003653,0.733,207.0,10.812819,0.32815883
TUN,2014,4.739,67.772,40.0,,29.290253,0.767,,75.6497,20.941265,0.762,3.1,97.59336,,0.4374854,0.73,207.0,10.983519,
TUN,2011,5.140657,66.938,,,27.741055,0.798,,75.4595,20.021786,0.775,3.29,,,0.0,0.722,207.0,11.422585,
TUR,2022,4.6135,,,,,0.311,,,12.2066765,0.327,,91.75983,0.17507739834615382,0.14998609,,,,
TUR,2021,4.7442,76.569,,,24.954504,0.327,,76.0324,12.617993,0.329,,,0.39204997984615386,0.1675014,0.838,,,
TUR,2020,4.9476,76.105,,,23.853754,0.33,9.227495,75.85,12.791945,0.337,,,0.2192665380566038,0.2460319,0.833,,,
TUR,2019,5.1318,75.63,,,23.135723,0.313,,77.8318,12.602787,0.331,2.34,,,0.45878324,0.842,593.0,9.451574,0.41909108
TUR,2018,5.3726,75.143,41.0,,23.983484,0.307,8.864876,77.5631,13.3263855,0.319,2.25,,,0.5808526,0.839,593.0,9.476702,0.4187752
TUR,2017,5.4825,74.644,40.0,,24.68026,0.312,8.9,77.1408,11.961094,0.293,2.26,,,0.5518345,0.833,593.0,9.622496,0.41405666
TUR,2016,5.5,74.134,41.0,,25.128202,0.339,,76.6605,12.240785,0.301,2.26,,,2.257484,0.823,593.0,9.901941,0.41873705
TUR,2015,5.389,73.611,42.0,,24.9569,0.507,,76.646,12.057044,0.468,2.26,,,2.4684174,0.817,593.0,10.247433,0.42854458
TUR,2014,5.332,73.077,45.0,,24.45724,0.529,,76.5648,12.60846,0.51,2.3,95.37193,,3.4028034,0.809,593.0,10.299343,0.41236562
TUR,2011,5.233999,71.402,,,25.706139,0.66,,74.9406,10.735828,0.631,2.28,,,0.5527554,0.762,593.0,10.458057,0.40039355
TKM,2021,5.4743,52.998,,,,0.073,,69.2644,17.75072,0.111,,,0.21314525543846155,0.07884135,0.745,,,
TKM,2020,5.0664,52.516,,,,0.074,,68.687,16.462715,0.114,,,0.19967477644754716,0.031997737,0.741,,,
TKM,2019,5.1191,52.048,,,,0.094,,69.0016,17.403635,0.141,6.07,,,0.0,0.742,161.0,10.861875,
TKM,2018,5.2467,51.593,20.0,,,0.083,,68.7963,17.183928,0.122,6.09,,,0.0,0.746,161.0,10.997398,
TKM,2017,5.6362,51.153,19.0,,,0.085,,68.9158,16.901653,0.125,6.23,,,0.0,0.741,161.0,11.159594,
TKM,2016,5.822,50.728,22.0,,,0.076,,68.7774,17.353788,0.105,6.59,,,0.06815973,0.742,161.0,11.444843,
TKM,2015,5.658,50.317,18.0,,,0.072,,68.7816,17.057938,0.102,6.62,,,0.0,0.74,161.0,11.6493,
TKM,2014,5.548,49.921,17.0,,,0.072,,68.6135,16.186537,0.103,7.11,,,0.0,0.734,161.0,11.58424,
TKM,2011,6.567713,48.825,,,,0.067,,68.567,16.273306,0.104,7.82,,,0.09326944,0.72,161.0,11.036129,
UGA,2022,4.4325,,,,,0.416,,,23.55118,0.394,,,0.3641514628076923,0.31111383,,,,
UGA,2021,4.6026,25.553,,24.9,,0.407,,62.7048,23.605215,0.393,,,0.4297894309615385,0.006542536,0.525,,,
UGA,2020,4.6365,24.954,,23.2,11.05294,0.442,4.335872,62.8513,23.170992,0.431,,,0.17891588901886793,0.009008074,0.524,,,
UGA,2019,4.432,24.361,,23.4,11.530119,0.487,,62.9913,23.512281,0.43,10.4467,,,0.006985016,0.525,1180.0,13.576797,0.42705452
UGA,2018,4.1894,23.774,26.0,24.9,11.076842,0.493,4.3321576,62.7139,23.275606,0.436,10.2516,,,0.0,0.522,1180.0,13.582474,
UGA,2017,4.1608,23.196,26.0,25.6,10.895104,0.52,4.45,62.115,23.745338,0.461,10.3393,,,0.08722286,0.52,1180.0,13.383367,
UGA,2016,4.081,22.624,25.0,24.0,10.566853,0.561,,61.6479,24.075869,0.49,11.0628,,,0.12387638,0.519,1180.0,13.369295,0.42753693
UGA,2015,3.739,22.06,25.0,21.5,10.156836,0.628,,61.0856,23.616753,0.539,11.0416,,,0.0,0.517,1180.0,13.432588,
UGA,2014,3.931,21.504,26.0,,8.926276,0.658,,60.4081,23.382235,0.544,11.3989,,,0.0,0.512,1180.0,13.362869,
UGA,2011,4.313321,19.898,,,7.4349704,0.646,,57.9651,22.955566,0.554,14.4737,,,0.0030033875,0.506,1180.0,12.26274,
UKR,2022,5.0714,,,,,0.601,,,9.909944,0.614,,85.02966,0.503033380576923,208.02109,,,,
UKR,2021,5.0841,69.757,,4.3,31.395721,0.709,,71.624,9.192958,0.756,,,1.0212207596153846,0.47781575,0.773,,,
UKR,2020,4.8748,69.608,,3.2,32.53036,0.698,9.874516,72.5726,10.760059,0.757,,,0.29845369094339624,0.446371,0.775,,,0.25627363
UKR,2019,4.5607,69.473,,2.5,32.45501,0.668,,74.5364,10.656075,0.732,17.7287,,,0.7034432,0.786,565.0,6.168804,0.26619467
UKR,2018,4.3322,69.352,32.0,1.6,32.579952,0.64,10.121033,74.4122,9.854163,0.669,17.9939,,,0.54671913,0.783,565.0,6.1747227,0.26071486
UKR,2017,4.1029,69.246,30.0,2.0,32.03229,0.623,10.2,74.7181,9.879055,0.671,16.9397,,,0.9293002,0.782,565.0,6.1278234,0.26049048
UKR,2016,4.096,69.154,29.0,2.2,30.859114,0.614,,74.3121,9.661365,0.662,17.5641,,,0.56653976,0.779,565.0,6.5210648,0.25002202
UKR,2015,4.324,69.061,27.0,2.0,34.451443,0.569,,73.4581,10.242915,0.636,17.8746,,,3.970427,0.774,565.0,7.0739465,0.2545754
UKR,2014,4.681,68.968,26.0,,33.967335,0.546,,72.5905,9.574117,0.612,20.3935,92.00346,,10.90412,0.773,565.0,7.2268,0.24025366
UKR,2011,5.089082,68.689,,,36.39497,0.742,,71.3872,8.933667,0.783,18.9459,,,0.0,0.769,565.0,8.09995,0.24551843
ARE,2022,6.5712,,,,19.807695,0.529,,,28.873423,0.355,,,0.08417019201923076,0.031775832,,,,
ARE,2021,6.576,87.299,,1.2,13.915798,0.529,,78.7104,29.088684,0.346,,,0.09908980569230769,0.0,0.911,,,
ARE,2020,6.5605,87.048,,0.8,12.785951,0.571,9.645997,78.9457,28.583376,0.393,,,0.04782735455849056,0.0,0.912,,,
ARE,2019,6.7908,86.789,,,15.171976,0.576,,79.7262,28.695024,0.39,5.24,,,0.0,0.92,78.0,12.422841,
ARE,2018,6.8245,86.522,70.0,,15.647127,0.612,9.717064,79.6274,28.955519,0.411,5.01,,,0.0,0.909,78.0,12.470326,
ARE,2017,6.7741,86.248,71.0,,11.937193,0.612,9.49,79.5036,28.944597,0.407,4.78,,,0.0,0.897,78.0,12.57966,
ARE,2016,6.648,85.965,66.0,,8.93746,0.601,,79.3347,28.22254,0.423,4.97,,,0.0,0.87,78.0,12.757034,
ARE,2015,6.573,85.674,70.0,,15.104752,0.593,,79.2232,28.916868,0.415,5.25,,,0.0,0.865,78.0,12.945281,
ARE,2014,6.901,85.375,70.0,,21.889767,0.577,,79.0442,28.001822,0.399,5.6,,,0.0,0.859,78.0,12.935207,
ARE,2011,6.977243,84.423,,,,0.534,,78.5168,28.426857,0.361,6.29,,,0.0,0.84,78.0,13.062605,
GBR,2022,6.7956,,,,,0.911,,,10.327683,0.891,,91.71779,0.22257533319230768,0.0,,,,
GBR,2021,6.9425,84.152,,1.6,34.262432,0.904,,80.7422,9.570978,0.886,,,0.2570211668269231,0.0,0.929,,,
GBR,2020,7.0636,83.903,,1.1,34.628475,0.92,11.538006,80.4345,9.900731,0.895,,,0.34166977651509434,0.0,0.924,,,0.3264552
GBR,2019,7.1645,83.652,,0.7,34.04638,0.936,,81.725,9.685096,0.914,6.88,,,0.0044924533,0.935,1220.0,2.4022942,0.32825133
GBR,2018,7.0537,83.398,80.0,1.3,34.01664,0.952,11.457277,81.1254,9.709323,0.924,7.08,,,0.0,0.929,1220.0,2.4520597,0.33691058
GBR,2017,6.8143,83.143,82.0,1.7,34.037254,0.953,11.48,81.1684,9.836825,0.916,7.24,,,0.0,0.93,1220.0,2.4437268,0.32609162
GBR,2016,6.714,82.886,81.0,2.1,33.844994,0.939,,81.0747,9.547396,0.906,7.62,,,0.0,0.927,1220.0,2.4920118,0.33109328
GBR,2015,6.725,82.626,81.0,1.9,33.20823,0.939,,80.9238,9.4430065,0.906,7.81,,,0.0,0.924,1220.0,2.5569732,0.33311963
GBR,2014,6.867,82.365,78.0,,33.00886,0.939,,81.1602,10.129426,0.906,7.64,,,0.0,0.924,1220.0,2.6799164,0.3314094
GBR,2011,6.936396,81.57,,,34.18737,0.965,,80.8046,9.875439,0.94,7.42,,,0.0,0.908,1220.0,3.2152598,0.33191085
USA,2022,6.8937,,,,,0.943,,,9.867086,0.928,,91.04893,0.24949758567884617,0.0002956045,,,,
USA,2021,6.9768,82.873,,0.7,26.82138,0.941,,77.1982,10.219055,0.923,,,0.42498837773076925,0.000593476,0.921,,,0.39751095
USA,2020,6.9515,82.664,,0.7,26.16635,0.917,10.55677,77.4144,10.27307,0.904,,,0.39116517101886794,0.0,0.92,,,0.3968309
USA,2019,6.9396,82.459,,0.8,25.73765,0.924,,79.138,9.849807,0.92,14.5111,,,0.0023929193,0.93,715.0,1.9975044,0.41535568
USA,2018,6.8923,82.256,71.0,0.8,25.457413,0.93,10.779745,78.9896,10.083236,0.927,14.0916,,,0.0,0.927,715.0,2.013038,0.41407844
USA,2017,6.886,82.058,75.0,0.9,27.327879,0.938,11.14,78.8213,10.459948,0.937,14.4114,,,0.002425777,0.924,715.0,2.0295072,0.4118056
USA,2016,6.993,81.862,74.0,1.0,26.364647,0.947,,78.8482,10.816154,0.948,13.6503,,,0.0,0.922,715.0,2.1266854,0.41121885
USA,2015,7.104,81.671,76.0,1.1,26.684587,0.956,,78.8694,10.3403425,0.949,12.8624,,,0.004312897,0.92,715.0,2.2686312,0.4123878
USA,2014,7.119,81.483,74.0,,26.349636,0.957,,79.0175,9.448165,0.95,12.3954,90.91785,,0.0021736838,0.919,715.0,2.3794491,0.41511607
USA,2011,7.270243,80.944,,,24.235033,0.965,,78.82,9.549865,0.951,12.0052,,,0.0,0.913,715.0,2.7827454,0.40937114
URY,2022,6.4939,,,,,0.931,,,17.20146,0.92,,91.44025,0.31406668005769234,0.0,,,,
URY,2021,6.4736,95.603,,2.9,26.51111,0.932,,75.4356,17.672274,0.932,,,0.4847924530384615,0.0,0.809,,,0.40777358
URY,2020,6.4314,95.515,,2.5,28.367638,0.955,8.551203,78.4298,17.608068,0.948,,,-0.17995913227924526,0.0,0.821,,,0.40156105
URY,2019,6.4401,95.426,,2.1,28.23868,0.961,,77.5085,17.705362,0.952,18.8276,,,0.0,0.821,1300.0,2.409878,0.39676544
URY,2018,6.2933,95.334,70.0,1.7,28.55011,0.961,8.650635,77.611,17.97695,0.952,18.8463,,,0.0,0.819,1300.0,2.4128816,0.3968724
URY,2017,6.3788,95.24,70.0,1.7,28.268457,0.961,8.38,77.6247,18.429834,0.951,18.5447,,,0.0,0.819,1300.0,2.393776,0.3946453
URY,2016,6.454,95.144,71.0,1.7,31.508724,0.952,,77.5707,17.249014,0.938,18.7011,,,0.0,0.815,1300.0,2.4989605,0.396955
URY,2015,6.545,95.045,74.0,1.7,26.573511,0.952,,77.4827,17.879137,0.938,16.6639,,,0.0,0.811,1300.0,2.5687997,0.4012877
URY,2014,6.485,94.945,73.0,,26.72979,0.952,,77.3663,17.811272,0.941,15.7673,88.7,,0.0,0.808,1300.0,2.582244,0.40111083
URY,2011,5.898252,94.612,,,25.977016,0.962,,76.9833,17.325851,0.955,15.024,,,0.0,0.794,1300.0,2.5894263,0.42175317
UZB,2022,6.0143,,,,,0.428,,,14.403203,0.379,,,0.11215531278846153,0.0,,,,
UZB,2021,6.0627,50.427,,6.8,22.309181,0.437,,70.8616,14.480699,0.37,,,0.13358821679807692,0.0,0.727,,,
UZB,2020,6.1788,50.416,,5.6,22.069365,0.446,9.133364,70.3309,13.465706,0.366,,,0.13937952028301887,0.0,0.721,,,
UZB,2019,6.2576,50.433,,4.0,22.96959,0.444,,71.3441,14.453225,0.357,8.28,,,0.0,0.726,206.0,14.515069,
UZB,2018,6.1741,50.478,23.0,2.8,22.255274,0.368,,71.1494,13.452737,0.32,8.73,,,0.0,0.72,206.0,14.627327,
UZB,2017,6.0961,50.55,22.0,2.2,20.068346,0.282,,71.0095,13.707837,0.267,8.92,,,0.0,0.715,206.0,14.753026,
UZB,2016,5.971,50.65,21.0,2.1,20.519968,0.167,,70.7548,14.533868,0.141,9.21,,,0.0,0.709,206.0,14.895654,
UZB,2015,5.987,50.75,19.0,1.9,23.355013,0.162,,70.4753,14.071258,0.139,9.2,,,0.0,0.701,206.0,15.064177,
UZB,2014,6.003,50.85,18.0,,,0.162,,70.2343,12.620342,0.146,9.03,97.53333,,0.0,0.698,206.0,15.085535,
UZB,2011,5.224832,51.15,,,,0.156,,69.6487,13.02713,0.133,8.57,,,0.0,0.68,206.0,14.892692,
VEN,2022,5.2106,,,,,0.292,,,25.282858,0.374,,83.44537,0.14756402601923077,0.007066713,,,,
VEN,2021,4.9255,88.325,,,,0.285,,70.5536,25.22632,0.364,,,0.41128188499999996,0.01063835,0.691,,,
VEN,2020,4.8922,88.279,,,,0.22,,71.0949,25.976313,0.349,,,0.08491192825094339,0.0,0.695,,,
VEN,2019,5.0532,88.24,,,,0.213,,72.1614,25.807495,0.335,2.1,,,0.2933899,0.721,2044.0,6.684752,
VEN,2018,4.7066,88.208,18.0,,,0.234,,71.9788,25.579857,0.362,2.21,,,0.3051065,0.738,2044.0,6.521531,
VEN,2017,4.8056,88.183,18.0,,,0.284,,71.943,25.551481,0.418,2.24,,,0.24866319,0.744,2044.0,6.4762874,
VEN,2016,5.25,88.165,17.0,,,0.432,,72.0578,26.164682,0.535,2.29,,,0.19842906,0.757,2044.0,6.5517664,
VEN,2015,6.084,88.154,17.0,,20.187866,0.452,,73.0064,26.273996,0.531,2.37,,,0.11791788,0.767,2044.0,6.618143,
VEN,2014,6.81,88.144,19.0,,18.006681,0.48,,72.8533,25.906233,0.566,2.26,,,0.14572789,0.77,2044.0,6.6986046,
VEN,2011,6.922258,88.108,,,12.582948,0.626,,72.913,25.46247,0.692,3.81,,,0.01374752,0.762,2044.0,6.949094,
VNM,2022,5.7633,,,,,0.422,,,23.972021,0.388,,96.83333,0.5569940078846154,0.0,,,,
VNM,2021,5.485,38.052,,1.2,13.915094,0.422,,73.6181,24.116922,0.371,,,0.39192004440384615,0.0,0.703,,,
VNM,2020,5.4108,37.34,,0.6,13.189956,0.454,10.680542,75.3779,24.412857,0.408,,,0.0062227093547169805,0.0,0.71,,,0.36813417
VNM,2019,5.3535,36.628,,0.5,14.454392,0.457,,74.0929,24.815208,0.401,7.22,,,0.0,0.703,1821.0,11.2605505,
VNM,2018,5.1753,35.919,33.0,0.5,14.995007,0.499,10.643042,73.9757,24.241007,0.441,7.37,,,0.0,0.697,1821.0,11.471998,0.35715547
VNM,2017,5.1032,35.213,35.0,0.5,14.553543,0.513,10.21,73.9632,24.203028,0.453,7.5,,,0.0,0.692,1821.0,11.71855,
VNM,2016,5.074,34.51,33.0,,14.3110485,0.518,,73.9382,24.519999,0.464,7.58,,,0.0,0.688,1821.0,12.076582,0.3526674
VNM,2015,5.061,33.809,31.0,,14.563668,0.519,,73.8763,24.550756,0.466,7.61,,,0.0,0.684,1821.0,12.482717,
VNM,2014,5.36,33.115,31.0,,14.522989,0.519,,73.8545,23.993385,0.466,7.64,,,0.0,0.68,1821.0,12.892981,0.34755376
VNM,2011,5.425293,31.08,,,17.17514,0.491,,73.6921,23.150015,0.453,7.39,,,0.0,0.668,1821.0,14.23444,
YEM,2021,4.1969,38.546,,12.8,,0.065,,63.7534,25.819715,0.132,,,0.25777669384615387,70.75451,0.455,,,
YEM,2020,3.6579,37.908,,11.9,,0.058,4.1787615,64.6501,25.859955,0.128,,,0.2081767301773585,20.790457,0.46,,,
YEM,2019,3.5274,37.273,,10.3,,0.071,,65.0917,26.27246,0.146,7.06,,,8.9423,0.461,167.0,14.387698,
YEM,2018,3.3798,36.642,14.0,9.5,,0.064,4.1787615,64.5751,25.719992,0.121,7.09,,,15.715879,0.459,167.0,12.665336,
YEM,2017,3.3549,36.016,16.0,11.3,,0.061,4.13,65.9573,25.988815,0.121,6.86,,,11.143893,0.459,167.0,14.5360155,
YEM,2016,3.593,35.394,14.0,12.3,,0.055,,66.0641,26.080017,0.132,6.98,,,13.534189,0.467,167.0,14.813625,
YEM,2015,3.724,34.777,18.0,12.3,,0.06,,65.8734,26.089905,0.149,6.8,,,25.795546,0.477,167.0,15.386579,
YEM,2014,4.077,34.165,19.0,,,0.185,,67.3842,25.945963,0.367,7.03,95.8,,8.07111,0.505,167.0,15.552555,0.36707094
YEM,2011,4.453632,32.364,,,5.3880944,0.217,,67.4194,25.905998,0.387,7.2,,,5.157875,0.509,167.0,15.604213,
ZMB,2022,3.9822,,,,16.443876,0.746,,,21.918253,0.825,,,0.30240934346153847,0.0,,,,
ZMB,2021,3.7598,45.192,,32.1,16.04806,0.637,,61.2234,22.126854,0.654,,,0.4977557732692308,0.0,0.565,,,
ZMB,2020,4.0734,44.629,,32.6,15.70692,0.574,5.036293,62.3803,22.16797,0.614,,,0.11286330619622642,0.0,0.57,,,
ZMB,2019,3.7594,44.072,,28.2,16.113216,0.64,,62.7926,22.617636,0.68,14.4258,,,0.0,0.575,1020.0,11.249609,
ZMB,2018,4.1066,43.521,35.0,26.2,16.077042,0.648,5.022243,62.3422,22.302795,0.663,15.8985,,,0.0,0.572,1020.0,11.249527,
ZMB,2017,4.3771,42.976,37.0,24.1,,0.659,5.25,62.1201,21.990707,0.593,16.6746,,,0.0,0.568,1020.0,11.270004,
ZMB,2016,4.514,42.438,38.0,23.8,,0.622,,61.7937,22.505049,0.616,16.7134,,,0.0,0.564,1020.0,11.360485,
ZMB,2015,4.795,41.907,38.0,22.4,14.416433,0.714,,61.2078,22.367142,0.706,17.2602,,,0.0,0.562,1020.0,11.353293,0.55936635
ZMB,2014,5.129,41.382,38.0,,15.466349,0.714,,60.699,22.27989,0.712,17.7448,,,0.0,0.557,1020.0,11.319926,
ZMB,2011,4.704553,39.851,,,15.801105,0.75,,57.7708,21.740667,0.73,19.8241,,,0.0,0.534,1020.0,11.05682,
ZWE,2022,3.2035,,,,,0.458,,,21.591942,0.388,,96.29019,0.33841401153846157,0.0,,,,
ZWE,2021,2.9951,32.303,,28.6,14.887632,0.463,,59.2531,21.573128,0.395,,,0.6355329740384617,0.0,0.593,,,
ZWE,2020,3.1448,32.242,,31.3,12.800961,0.51,7.0066104,61.1242,21.78559,0.413,,,0.2016667086981132,0.0,0.6,,,
ZWE,2019,3.2992,32.21,,32.1,10.637546,0.452,,61.2925,22.434416,0.403,23.6286,,,0.0,0.601,657.0,10.997446,0.5025645
ZWE,2018,3.6632,32.209,22.0,34.2,13.533631,0.484,7.0066104,61.4141,21.90962,0.428,23.8676,,,0.0,0.602,657.0,11.060707,
ZWE,2017,3.6923,32.237,22.0,35.9,16.965162,0.523,6.35,60.7095,21.228868,0.428,25.8514,,,0.0,0.594,657.0,11.00491,0.44337082
ZWE,2016,3.875,32.296,22.0,36.7,15.747993,0.484,,60.3059,22.346544,0.407,28.6973,,,0.0,0.588,657.0,11.0217,
ZWE,2015,4.193,32.385,21.0,35.5,,0.537,,59.5911,22.182602,0.438,30.7352,,,0.0,0.582,657.0,10.976388,
ZWE,2014,4.61,32.504,21.0,,,0.524,,58.846,21.45415,0.438,30.833,97.25068,,0.0,0.576,657.0,10.858493,
ZWE,2011,3.978434,33.015,,,,0.564,,53.347,21.487848,0.437,34.3032,,,0.0,0.535,657.0,10.053401,0.43153575
