code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
ESP,2017,6.3099,39550.1890761123,80.08,57.0,1.4,34.566517,0.972,10.78,83.0295,15.049897,0.948,5.77,,,0.03434643,0.897,636.0,2.648985,0.34654546,Europe,Southern Europe
ESP,2016,6.403,38497.48491577,79.84,58.0,1.3,34.34127,0.975,,83.0411,14.596035,0.952,5.54,,,0.0,0.895,636.0,2.7695692,0.35759893,Europe,Southern Europe
ESP,2015,6.361,37394.055186298,79.602,58.0,1.1,34.631184,0.971,,82.6464,14.811069,0.952,5.64,,,0.0,0.889,636.0,2.9491704,0.3618142,Europe,Southern Europe
ESP,2014,6.329,35983.8075711698,79.366,60.0,,34.729828,0.97,,82.858,14.683833,0.958,6.21,91.14768,,0.0,0.884,636.0,3.0395765,0.36054415,Europe,Southern Europe
ESP,2011,6.761248,36883.3229775247,78.673,,,32.08976,0.981,,82.1974,14.716698,0.963,5.1,,,0.0,0.872,636.0,3.2417498,0.35698605,Europe,Southern Europe
LKA,2022,4.4416,12200.1373948947,,,,7.3918586,0.695,,,26.444489,0.686,,,0.092270374451923,0.0,,,,,Asia,Southern Asia
LKA,2021,4.3622,13250.6298475613,18.86,,1.2,7.535049,0.66,,76.3991,26.601728,0.639,,,0.4222907210555769,0.0,0.782,,,,Asia,Southern Asia
LKA,2020,4.325,12939.440565095,18.713,,1.1,7.884761,0.649,8.462184,76.3929,26.989586,0.667,,,-0.010528584935849,0.0,0.78,,,,Asia,Southern Asia
LKA,2019,4.327,13639.0218846549,18.585,,0.9,11.086121,0.753,,76.0084,26.895887,0.777,12.8878,,,1.1778474,0.778,1712.0,10.097352,0.37663776,Asia,Southern Asia
LKA,2018,4.3659,13753.054887365,18.476,38.0,0.7,11.318004,0.799,8.374124,75.748,26.364687,0.839,13.2443,,,0.0,0.776,1712.0,10.296928,,Asia,Southern Asia
LKA,2017,4.4706,13544.5189851873,18.384,38.0,0.6,11.768131,0.741,8.3,75.4035,26.739088,0.788,13.6742,,,0.0,0.771,1712.0,10.448991,,Asia,Southern Asia
LKA,2016,4.44,12770.8428315359,18.311,36.0,0.6,11.564334,0.736,,75.3314,27.213982,0.788,14.1734,,,0.0,0.767,1712.0,10.594726,0.39345774,Asia,Southern Asia
LKA,2015,4.415,12207.090713928,18.256,37.0,0.7,11.8517885,0.688,,74.9275,26.65773,0.733,14.6994,,,0.0,0.764,1712.0,10.779699,,Asia,Southern Asia
LKA,2014,4.271,11768.0203910113,18.218,38.0,,9.886314,0.608,,74.6508,26.595484,0.599,12.7173,,,0.0,0.76,1712.0,11.015696,,Asia,Southern Asia
LKA,2011,4.25961,9965.02194926347,18.211,,,11.016177,0.551,,73.38,26.48091,0.551,17.8453,,,0.0,0.744,1712.0,12.1783495,,Asia,Southern Asia
SDN,2017,4.1387,4613.9501953125,34.37,16.0,15.4,5.110975,0.179,4.42,65.4447,27.732122,0.256,4.8,,,1.1922374,0.514,250.0,16.05932,,Africa,Northern Africa
SDN,2016,4.139,4733.017578125,34.121,14.0,14.4,4.691163,0.124,,64.7801,27.777704,0.207,4.84,,,4.8784614,0.511,250.0,16.147947,,Africa,Northern Africa
SDN,2015,4.139,4718.9189453125,33.894,12.0,13.4,6.0234895,0.126,,64.6587,27.634758,0.208,4.89,,,6.6070805,0.508,250.0,16.283182,,Africa,Northern Africa
SDN,2014,4.55,4776.6201171875,33.689,11.0,,5.650102,0.12,,64.2691,27.498863,0.204,4.99,,,5.137387,0.504,250.0,16.44932,0.34243196,Africa,Northern Africa
SDN,2011,4.424363,5047.333984375,33.207,,,5.465129,0.103,,63.2463,26.984283,0.193,5.28,,,2.1266935,0.487,,16.850676,,Africa,Northern Africa
SUR,2015,6.269,18768.5718655697,66.056,36.0,,16.477304,0.853,,70.8003,26.23765,0.881,25.9135,,,0.0,0.744,2331.0,8.127274,,Americas,Latin America and the Caribbean
SUR,2014,6.269,19628.9899967694,66.089,36.0,,16.513662,0.853,,69.7824,26.094582,0.881,25.9423,,,0.0,0.736,2331.0,8.021339,,Americas,Latin America and the Caribbean
SWE,2022,7.3952,55359.3426541443,,,,,0.989,,,4.5006466,0.966,,90.74711,0.1649899490553846,0.0,,,,,Europe,Northern Europe
SWE,2021,7.3843,54160.3674431983,88.238,,1.4,42.976173,0.988,,82.9833,3.6912773,0.966,,,0.075395486225,0.0,0.947,,,,Europe,Northern Europe
SWE,2020,7.3627,51331.2822226344,87.977,,1.3,42.8124,0.988,11.580874,82.4274,5.4424205,0.966,,,0.229973517290566,0.0,0.942,,,0.28871885,Europe,Northern Europe
SWE,2019,7.3535,52850.5691792533,87.708,,1.2,43.327892,0.988,,83.0524,4.0332904,0.967,12.3731,,,0.0,0.947,624.0,0.81253004,0.29305574,Europe,Northern Europe
SWE,2018,7.3433,52349.2924275599,87.431,85.0,1.2,44.25993,0.988,11.709058,82.5326,4.2189527,0.967,12.6869,,,0.0,0.942,624.0,0.8295296,0.2997419,Europe,Northern Europe
SWE,2017,7.3145,51947.9542478244,87.146,84.0,1.0,44.509754,0.987,11.67,82.4382,3.7798393,0.97,12.4964,,,0.04971073,0.941,624.0,0.8137726,0.28774604,Europe,Northern Europe
SWE,2016,7.284,51334.4320301641,86.852,88.0,1.0,44.49973,0.988,,82.3391,4.110294,0.972,12.151,,,0.0,0.939,624.0,0.8573039,0.29562175,Europe,Northern Europe
SWE,2015,7.291,50928.962975552,86.553,89.0,0.8,43.02177,0.989,,82.1834,4.612466,0.974,13.0223,,,0.0,0.937,624.0,0.9191235,0.29210192,Europe,Northern Europe
SWE,2014,7.364,49258.9961639539,86.247,87.0,,42.589386,0.991,,82.2233,4.8815,0.977,12.284,89.48621,,0.0,0.935,624.0,1.0345597,0.28389722,Europe,Northern Europe
SWE,2011,7.379463,48947.4393112155,85.297,,,42.370106,0.991,,81.7581,4.5898585,0.976,11.9985,,,0.0,0.911,624.0,1.4934874,0.2760662,Europe,Northern Europe
CHE,2022,7.2401,72278.2072582055,,,,,0.984,,,7.114407,0.958,,85.48174,0.234406796051923,0.0,,,,,Europe,Western Europe
CHE,2021,7.5116,71044.8674356977,73.996,,0.6,28.611542,0.984,,83.9872,5.452701,0.958,,,0.1325454538730769,0.0,0.962,,,,Europe,Western Europe
CHE,2020,7.5715,67928.1915071394,73.915,,0.5,28.252186,0.981,10.933773,83.067,6.6846256,0.955,,,0.3017280419377358,0.0,0.956,,,,Europe,Western Europe
CHE,2019,7.5599,69923.9312089954,73.849,,0.5,27.847593,0.985,,83.7802,6.3426747,0.962,9.83,,,0.0,0.962,1537.0,2.3141341,,Europe,Western Europe
CHE,2018,7.4802,69629.3366101135,73.797,85.0,0.7,27.373043,0.985,11.112429,83.5615,6.86177,0.962,9.88,,,0.0,0.959,1537.0,2.2961688,0.3314105,Europe,Western Europe
CHE,2017,7.4873,68193.5054944094,73.761,85.0,0.8,27.905273,0.985,11.13,83.4125,5.968842,0.962,10.3683,,,0.0,0.957,1537.0,2.2633636,0.32676333,Europe,Western Europe
CHE,2016,7.494,67907.3938773543,73.739,86.0,1.3,27.166899,0.985,,83.4452,5.9876904,0.962,9.76,,,0.0,0.956,1537.0,2.4912755,0.33042452,Europe,Western Europe
CHE,2015,7.509,67261.5940093857,73.718,86.0,1.5,27.172234,0.985,,82.8468,6.475889,0.962,10.5012,,,0.0,0.954,1537.0,2.8014615,0.32306957,Europe,Western Europe
CHE,2014,7.587,66930.8686271126,73.696,86.0,,26.391132,0.982,,83.0849,6.31864,0.957,10.0112,,,0.0,0.952,1537.0,2.9782465,0.3252566,Europe,Western Europe
CHE,2011,7.498953,65710.9150670028,73.631,,,26.429737,0.983,,82.5707,6.394666,0.958,10.5108,,,0.0,0.943,1537.0,3.323306,0.3171362,Europe,Western Europe
SYR,2018,3.4619,,54.162,13.0,,,0.046,,70.145,20.305826,0.068,2.1,,,111.07166,0.58,252.0,11.006091,,Asia,Western Asia
SYR,2017,3.4619,,53.5,14.0,,,0.044,,68.4811,19.76837,0.068,1.98,,,202.32446,0.572,252.0,9.828341,,Asia,Western Asia
SYR,2016,3.462,,52.835,13.0,,,0.044,,65.9933,20.059847,0.066,1.83,,,282.36282,0.56,252.0,8.699122,,Asia,Western Asia
SYR,2015,3.069,,52.168,18.0,,,0.041,,65.1239,19.619108,0.064,1.95,,,305.19894,0.556,252.0,7.744206,,Asia,Western Asia
SYR,2014,3.006,,51.5,20.0,,,0.042,,63.1529,19.73269,0.065,2.06,,,378.22897,0.553,252.0,7.3492303,,Asia,Western Asia
SYR,2011,4.735339,,54.58,,,,0.108,,73.3053,18.301943,0.115,1.8,,,19.071096,0.691,252.0,12.696295,,Asia,Western Asia
TWN,2022,6.5354,,,,,,0.962,,,,0.933,,90.77282,0.2581718553846154,0.0,,,,,Asia,Eastern Asia
TWN,2021,6.5125,,,,,,0.956,,81.0073,,0.931,,,0.0212875637692307,0.0,,,,,Asia,Eastern Asia
TWN,2020,6.5844,,,,,,0.956,,80.8924,,0.931,,,-0.0682831510754717,0.0,,,,,Asia,Eastern Asia
TWN,2019,6.4554,,,,,,0.96,,80.6505,,0.946,,,,0.0,,,6.57955,,Asia,Eastern Asia
TWN,2018,6.4462,,,63.0,,,0.961,,80.5344,,0.946,,,,0.0,,,6.6038055,,Asia,Eastern Asia
TWN,2017,6.4406,,,63.0,,,0.964,,80.1316,,0.946,,,,0.0,,,6.6393404,,Asia,Eastern Asia
TWN,2016,6.422,,,61.0,,,0.959,,79.7716,,0.946,,,,0.0,,,6.952408,0.31482714,Asia,Eastern Asia
TWN,2015,6.379,,,62.0,,,0.956,,79.9471,,0.943,,,,0.0,,,7.2664537,,Asia,Eastern Asia
TWN,2014,6.298,,,61.0,,,0.953,,79.5875,,0.943,,90.87318,,0.0,,,7.294722,,Asia,Eastern Asia
TWN,2011,5.987677,,,,,,0.96,,78.9813,,0.94,,,,0.0,,,6.9192195,,Asia,Eastern Asia
TJK,2022,5.3298,4137.27759953736,,,,19.540518,0.165,,,1.3674227,0.204,,95.91666,0.0897593166673076,0.7836999,,,,,Asia,Central Asia
TJK,2021,5.3771,3910.46271764751,27.726,,,19.456646,0.164,,71.5942,0.6498899,0.215,,,0.1465949745384615,0.46153477,0.685,,,,Asia,Central Asia
TJK,2020,5.4662,3651.94266028498,27.506,,,18.290098,0.176,6.785475,67.9942,0.00563248,0.207,,,0.2596986983018868,0.0,0.664,,,,Asia,Central Asia
TJK,2019,5.5557,3575.2819562729,27.309,,,19.93174,0.183,,70.8674,0.67755383,0.199,5.32,,,0.0,0.676,691.0,15.940316,,Asia,Central Asia
TJK,2018,5.4673,3405.11357765998,27.134,25.0,,20.620892,0.193,7.721502,70.3532,0.4692203,0.202,5.29,,,0.043820582,0.671,691.0,16.065748,,Asia,Central Asia
TJK,2017,5.3525,3236.43934350302,26.982,21.0,,20.436415,0.191,7.67,69.9047,0.73165005,0.213,5.29,,,0.0,0.665,691.0,16.26487,,Asia,Central Asia
TJK,2016,5.041,3091.22422270449,26.851,25.0,,20.587698,0.162,,69.5493,1.2627428,0.198,5.38,,,0.0,0.66,691.0,16.357803,,Asia,Central Asia
TJK,2015,4.996,2959.97072561653,26.742,26.0,,22.0,0.182,,69.3059,0.52312,0.25,5.19,,,0.0,0.657,691.0,16.536207,0.33995718,Asia,Central Asia
TJK,2014,4.786,2858.21281715942,26.655,23.0,,22.8,0.233,,69.0693,-0.2979301,0.302,5.11,,,0.0,0.656,691.0,16.637512,,Asia,Central Asia
TJK,2011,4.613789,2481.55232237312,26.521,,,19.398716,0.281,,68.1485,0.16429885,0.344,5.06,,,0.35967433,0.635,691.0,16.95476,,Asia,Central Asia
TZA,2022,3.6938,2623.86157226563,,,,11.210762,0.839,,,22.918297,0.785,,,0.1980498588653846,0.00152677,,,,,Africa,Sub-Saharan Africa
TZA,2021,3.7024,2584.39770507813,35.954,,26.3,10.712074,0.78,,66.2007,22.982767,0.698,,,0.3530958990384615,0.022016618,0.549,,,,Africa,Sub-Saharan Africa
TZA,2020,3.6232,2552.546875,35.227,,25.8,11.574074,0.732,4.4849176,66.4077,22.933569,0.657,,,0.1067991700754717,0.04051567,0.548,,,,Africa,Sub-Saharan Africa
TZA,2019,3.4762,2578.84033203125,34.5,,24.4,11.031519,0.733,,66.9885,23.304514,0.674,8.15,,,0.013361708,0.548,1071.0,13.911116,,Africa,Sub-Saharan Africa
TZA,2018,3.2307,2511.82934570313,33.776,36.0,24.9,11.699063,0.748,4.474151,66.5346,22.823593,0.689,8.04,,,0.0,0.538,1071.0,13.855004,0.4049123,Africa,Sub-Saharan Africa
TZA,2017,3.3035,2457.5693359375,33.053,36.0,25.6,11.84092,0.76,4.82,65.9987,23.346632,0.707,8.15,,,0.0017772394,0.528,1071.0,13.713469,,Africa,Sub-Saharan Africa
TZA,2016,3.349,2381.22241210938,32.333,32.0,24.8,11.386381,0.762,,65.3862,23.208307,0.71,8.32,,,0.0018381743,0.524,1071.0,13.698663,,Africa,Sub-Saharan Africa
TZA,2015,3.666,2306.66748046875,31.617,30.0,20.6,10.492496,0.767,,64.6507,23.215796,0.749,8.23,,,0.0,0.52,1071.0,13.69836,,Africa,Sub-Saharan Africa
TZA,2014,3.781,2246.34497070313,30.904,31.0,,11.363797,0.753,,63.8733,22.951416,0.754,8.25,,,0.0,0.515,1071.0,13.52999,,Africa,Sub-Saharan Africa
TZA,2011,3.800163,2064.06860351563,28.798,,,9.87706,0.782,,61.0492,22.825401,0.772,9.32,,,0.0,0.499,1071.0,12.545111,0.3778315,Africa,Sub-Saharan Africa
THA,2022,5.843,17507.6201930152,,,,,0.318,,,26.370127,0.386,,90.5188,0.3210053689423077,0.06415887,,,,,Asia,South-eastern Asia
THA,2021,5.8912,17087.2109542728,52.163,,1.3,16.232868,0.318,,78.7154,26.46472,0.381,,,0.2289562908846154,0.067038074,0.8,,,0.35115325,Asia,South-eastern Asia
THA,2020,5.9847,16865.5487709163,51.43,,1.1,16.691965,0.313,8.68309,79.2739,27.004997,0.361,,,0.0024603964716981,0.06435757,0.802,,,0.34985816,Asia,South-eastern Asia
THA,2019,5.9988,17997.1330707129,50.692,,0.8,17.15763,0.369,,78.9751,27.099691,0.446,7.95,,,0.077130444,0.804,1622.0,7.889034,0.34855723,Asia,South-eastern Asia
THA,2018,6.008,17669.0455750573,49.949,36.0,0.7,17.448473,0.356,8.855771,78.6622,26.450584,0.361,7.9,,,0.085761115,0.795,1622.0,7.8760853,0.36412174,Asia,South-eastern Asia
THA,2017,6.0723,17008.0384242563,49.2,37.0,0.7,17.260458,0.324,8.64,78.3939,26.500832,0.346,7.49,,,0.05923986,0.79,1622.0,7.86321,0.36528754,Asia,South-eastern Asia
THA,2016,6.424,16393.3147372019,48.448,35.0,0.7,17.791197,0.349,,78.0489,26.949905,0.37,7.59,,,0.06939819,0.785,1622.0,7.9720407,0.3689063,Asia,South-eastern Asia
THA,2015,6.474,15919.3698642621,47.694,38.0,0.7,18.68623,0.343,,77.7166,26.804937,0.374,7.15,,,0.11949741,0.781,1622.0,8.167168,0.35987332,Asia,South-eastern Asia
THA,2014,6.455,15509.1811014405,46.943,38.0,,18.219446,0.362,,77.4153,26.404802,0.4,6.87,88.7814,,0.14007816,0.778,1622.0,8.407334,0.37032664,Asia,South-eastern Asia
THA,2011,5.80368,14199.2795150368,44.698,,,18.610197,0.67,,76.4212,25.740616,0.654,7.17,,,0.40167162,0.743,1622.0,9.524885,0.37459034,Asia,South-eastern Asia
TGO,2022,4.1374,2202.72681593814,,,,,0.723,,,27.01655,0.717,,,0.2327951064423077,0.6667646,,,,,Africa,Sub-Saharan Africa
TGO,2021,4.1123,2130.85891736501,43.358,,19.4,,0.723,,61.6194,27.747223,0.72,,,0.2910734665384615,0.0,0.539,,,,Africa,Sub-Saharan Africa
TGO,2020,4.1068,2058.56505954715,42.8,,18.8,,0.723,5.9727387,61.035,27.425814,0.741,,,0.0861559706603773,0.0,0.535,,,,Africa,Sub-Saharan Africa
TGO,2019,4.1872,2063.75873636961,42.248,,17.2,13.155188,0.622,,60.9011,27.520218,0.653,14.8097,,,0.0,0.535,1168.0,14.80089,,Africa,Sub-Saharan Africa
TGO,2018,4.0849,2014.94172914438,41.702,30.0,16.9,12.709543,0.618,5.709833,60.244,27.160667,0.649,14.8774,,,0.0,0.528,1168.0,14.75336,0.42534238,Africa,Sub-Saharan Africa
TGO,2017,3.9985,1970.21483978015,41.162,32.0,15.8,13.042228,0.625,5.57,60.1544,27.413996,0.658,15.3976,,,0.0,0.524,1168.0,14.668367,,Africa,Sub-Saharan Africa
TGO,2016,3.495,1941.62759622356,40.628,32.0,16.3,13.958197,0.665,,59.5501,27.481936,0.705,15.9711,,,0.0,0.518,1168.0,14.477468,,Africa,Sub-Saharan Africa
TGO,2015,3.303,1910.0000450624,40.1,32.0,16.1,14.048378,0.66,,59.3958,27.191729,0.696,16.6917,,,0.0,0.514,1168.0,14.359933,0.4305614,Africa,Sub-Saharan Africa
TGO,2014,2.839,1856.9048137414,39.579,29.0,,13.63686,0.655,,58.8534,27.03958,0.693,17.4088,,,0.0,0.505,1168.0,14.165063,,Africa,Sub-Saharan Africa
TGO,2011,3.007487,1687.61106815319,38.032,,,11.83755,0.666,,57.9246,27.138361,0.697,18.1197,,,0.0,0.487,1168.0,14.230964,0.46020582,Africa,Sub-Saharan Africa
TTO,2019,6.1919,25698.0051958775,53.187,,,18.39057,0.909,,74.2279,26.444878,0.9,8.28,,,0.0,0.821,2200.0,7.2388487,,Americas,Latin America and the Caribbean
TTO,2018,6.1919,25864.9449662792,53.184,41.0,,17.65656,0.907,9.115808,73.8018,26.076899,0.9,8.5,,,0.0,0.815,2200.0,7.098284,,Americas,Latin America and the Caribbean
TTO,2017,6.1919,26481.0729690522,53.205,41.0,,,0.898,9.13,74.2301,26.37192,0.895,8.96,,,0.0,0.817,2200.0,7.047516,,Americas,Latin America and the Caribbean
TTO,2016,6.168,27992.1181801017,53.25,35.0,,,0.914,,74.281,26.653877,0.905,9.23,,,0.0,0.815,2200.0,7.1767187,,Americas,Latin America and the Caribbean
TTO,2015,6.168,30460.3741847614,53.319,39.0,,,0.907,,74.5032,26.420546,0.905,9.54,,,0.0,0.816,2200.0,7.2707014,,Americas,Latin America and the Caribbean
TTO,2014,6.168,30900.4314627837,53.413,38.0,,,0.905,,74.2152,26.267885,0.902,9.83,94.59459,,0.0,0.809,2200.0,7.182862,,Americas,Latin America and the Caribbean
TTO,2011,6.262625,27324.1748967072,53.836,,,,0.902,,73.2779,26.392202,0.899,9.2,,,0.0,0.794,2200.0,6.716805,,Americas,Latin America and the Caribbean
TUN,2022,4.4967,10569.050828623,,,,,0.813,,,21.43348,0.754,,97.43378,0.2448708298923077,0.0,,,,,Africa,Northern Africa
TUN,2021,4.516,10395.9135598813,69.888,,12.6,,0.824,,73.7719,21.388502,0.79,,,0.8405568553846153,0.0,0.731,,,,Africa,Northern Africa
TUN,2020,4.5965,10040.1243774743,69.568,,12.6,32.456398,0.822,6.494052,75.2923,20.859568,0.786,,,0.0650735648756603,0.0,0.737,,,,Africa,Northern Africa
TUN,2019,4.3922,11113.7957309198,69.254,,10.7,32.08135,0.824,,75.9933,20.404142,0.79,3.18,,,0.0,0.745,207.0,10.716591,,Africa,Northern Africa
TUN,2018,4.4606,11046.6818041618,68.945,43.0,9.7,29.936901,0.817,6.368259,75.9501,20.573936,0.804,3.09,,,0.0,0.743,207.0,10.588053,,Africa,Northern Africa
TUN,2017,4.5924,10874.9468863561,68.642,42.0,9.1,29.222147,0.841,6.27,75.8448,20.1275,0.823,3.01,,,0.0,0.74,207.0,10.5416355,,Africa,Northern Africa
TUN,2016,4.805,10751.3979430551,68.346,41.0,9.3,27.911142,0.796,,75.7861,20.988428,0.797,2.98,,,0.607582,0.737,207.0,10.643711,,Africa,Northern Africa
TUN,2015,5.045,10750.2373228704,68.056,38.0,9.1,28.521862,0.789,,75.6919,20.321018,0.79,3.03,,,1.003653,0.733,207.0,10.812819,0.32815883,Africa,Northern Africa
TUN,2014,4.739,10767.2229090236,67.772,40.0,,29.290253,0.767,,75.6497,20.941265,0.762,3.1,97.59336,,0.4374854,0.73,207.0,10.983519,,Africa,Northern Africa
TUN,2011,5.140657,10135.6801974961,66.938,,,27.741055,0.798,,75.4595,20.021786,0.775,3.29,,,0.0,0.722,207.0,11.422585,,Africa,Northern Africa
TUR,2022,4.6135,33149.4982176858,,,,,0.311,,,12.2066765,0.327,,91.75983,0.1750773983461538,0.14998609,,,,,Asia,Western Asia
TUR,2021,4.7442,31722.1597179877,76.569,,,24.954504,0.327,,76.0324,12.617993,0.329,,,0.3920499798461538,0.1675014,0.838,,,,Asia,Western Asia
TUR,2020,4.9476,28726.1916576598,76.105,,,23.853754,0.33,9.227495,75.85,12.791945,0.337,,,0.2192665380566038,0.2460319,0.833,,,,Asia,Western Asia
TUR,2019,5.1318,28476.6828439244,75.63,,,23.135723,0.313,,77.8318,12.602787,0.331,2.34,,,0.45878324,0.842,593.0,9.451574,0.41909108,Asia,Western Asia
TUR,2018,5.3726,28652.2115909444,75.143,41.0,,23.983484,0.307,8.864876,77.5631,13.3263855,0.319,2.25,,,0.5808526,0.839,593.0,9.476702,0.4187752,Asia,Western Asia
TUR,2017,5.4825,28193.1744851997,74.644,40.0,,24.68026,0.312,8.9,77.1408,11.961094,0.293,2.26,,,0.5518345,0.833,593.0,9.622496,0.41405666,Asia,Western Asia
TUR,2016,5.5,26568.0196460284,74.134,41.0,,25.128202,0.339,,76.6605,12.240785,0.301,2.26,,,2.257484,0.823,593.0,9.901941,0.41873705,Asia,Western Asia
TUR,2015,5.389,26061.8315185663,73.611,42.0,,24.9569,0.507,,76.646,12.057044,0.468,2.26,,,2.4684174,0.817,593.0,10.247433,0.42854458,Asia,Western Asia
TUR,2014,5.332,24897.0014082098,73.077,45.0,,24.45724,0.529,,76.5648,12.60846,0.51,2.3,95.37193,,3.4028034,0.809,593.0,10.299343,0.41236562,Asia,Western Asia
TUR,2011,5.233999,21701.7020407689,71.402,,,25.706139,0.66,,74.9406,10.735828,0.631,2.28,,,0.5527554,0.762,593.0,10.458057,0.40039355,Asia,Western Asia
TKM,2021,5.4743,14696.8236128894,52.998,,,,0.073,,69.2644,17.75072,0.111,,,0.2131452554384615,0.07884135,0.745,,,,Asia,Central Asia
TKM,2020,5.0664,14269.6410232194,52.516,,,,0.074,,68.687,16.462715,0.114,,,0.1996747764475471,0.031997737,0.741,,,,Asia,Central Asia
TKM,2019,5.1191,14992.6039650936,52.048,,,,0.094,,69.0016,17.403635,0.141,6.07,,,0.0,0.742,161.0,10.861875,,Asia,Central Asia
TKM,2018,5.2467,14321.1395723949,51.593,20.0,,,0.083,,68.7963,17.183928,0.122,6.09,,,0.0,0.746,161.0,10.997398,,Asia,Central Asia
TKM,2017,5.6362,13703.5127239741,51.153,19.0,,,0.085,,68.9158,16.901653,0.125,6.23,,,0.0,0.741,161.0,11.159594,,Asia,Central Asia
TKM,2016,5.822,13086.0134078181,50.728,22.0,,,0.076,,68.7774,17.353788,0.105,6.59,,,0.06815973,0.742,161.0,11.444843,,Asia,Central Asia
TKM,2015,5.658,12540.2838757783,50.317,18.0,,,0.072,,68.7816,17.057938,0.102,6.62,,,0.0,0.74,161.0,11.6493,,Asia,Central Asia
TKM,2014,5.548,11989.653763765,49.921,17.0,,,0.072,,68.6135,16.186537,0.103,7.11,,,0.0,0.734,161.0,11.58424,,Asia,Central Asia
TKM,2011,6.567713,9379.14387596202,48.825,,,,0.067,,68.567,16.273306,0.104,7.82,,,0.09326944,0.72,161.0,11.036129,,Asia,Central Asia
UGA,2022,4.4325,2280.07374296159,,,,,0.416,,,23.55118,0.394,,,0.3641514628076923,0.31111383,,,,,Africa,Sub-Saharan Africa
UGA,2021,4.6026,2246.41411077359,25.553,,24.9,,0.407,,62.7048,23.605215,0.393,,,0.4297894309615385,0.006542536,0.525,,,,Africa,Sub-Saharan Africa
UGA,2020,4.6365,2240.49023729115,24.954,,23.2,11.05294,0.442,4.335872,62.8513,23.170992,0.431,,,0.1789158890188679,0.009008074,0.524,,,,Africa,Sub-Saharan Africa
UGA,2019,4.432,2250.01492163403,24.361,,23.4,11.530119,0.487,,62.9913,23.512281,0.43,10.4467,,,0.006985016,0.525,1180.0,13.576797,0.42705452,Africa,Sub-Saharan Africa
UGA,2018,4.1894,2186.90714698189,23.774,26.0,24.9,11.076842,0.493,4.3321576,62.7139,23.275606,0.436,10.2516,,,0.0,0.522,1180.0,13.582474,,Africa,Sub-Saharan Africa
UGA,2017,4.1608,2128.39686872771,23.196,26.0,25.6,10.895104,0.52,4.45,62.115,23.745338,0.461,10.3393,,,0.08722286,0.52,1180.0,13.383367,,Africa,Sub-Saharan Africa
UGA,2016,4.081,2137.20727773952,22.624,25.0,24.0,10.566853,0.561,,61.6479,24.075869,0.49,11.0628,,,0.12387638,0.519,1180.0,13.369295,0.42753693,Africa,Sub-Saharan Africa
UGA,2015,3.739,2108.86025763536,22.06,25.0,21.5,10.156836,0.628,,61.0856,23.616753,0.539,11.0416,,,0.0,0.517,1180.0,13.432588,,Africa,Sub-Saharan Africa
UGA,2014,3.931,2067.79541692834,21.504,26.0,,8.926276,0.658,,60.4081,23.382235,0.544,11.3989,,,0.0,0.512,1180.0,13.362869,,Africa,Sub-Saharan Africa
UGA,2011,4.313321,1996.06557674086,19.898,,,7.4349704,0.646,,57.9651,22.955566,0.554,14.4737,,,0.0030033875,0.506,1180.0,12.26274,,Africa,Sub-Saharan Africa
UKR,2022,5.0714,10731.4404296875,,,,,0.601,,,9.909944,0.614,,85.02966,0.503033380576923,208.02109,,,,,Europe,Eastern Europe
UKR,2021,5.0841,12949.326171875,69.757,,4.3,31.395721,0.709,,71.624,9.192958,0.756,,,1.0212207596153846,0.47781575,0.773,,,,Europe,Eastern Europe
UKR,2020,4.8748,12407.7900390625,69.608,,3.2,32.53036,0.698,9.874516,72.5726,10.760059,0.757,,,0.2984536909433962,0.446371,0.775,,,0.25627363,Europe,Eastern Europe
UKR,2019,4.5607,12804.955078125,69.473,,2.5,32.45501,0.668,,74.5364,10.656075,0.732,17.7287,,,0.7034432,0.786,565.0,6.168804,0.26619467,Europe,Eastern Europe
UKR,2018,4.3322,12336.9267578125,69.352,32.0,1.6,32.579952,0.64,10.121033,74.4122,9.854163,0.669,17.9939,,,0.54671913,0.783,565.0,6.1747227,0.26071486,Europe,Eastern Europe
UKR,2017,4.1029,11860.560546875,69.246,30.0,2.0,32.03229,0.623,10.2,74.7181,9.879055,0.671,16.9397,,,0.9293002,0.782,565.0,6.1278234,0.26049048,Europe,Eastern Europe
UKR,2016,4.096,11536.31640625,69.154,29.0,2.2,30.859114,0.614,,74.3121,9.661365,0.662,17.5641,,,0.56653976,0.779,565.0,6.5210648,0.25002202,Europe,Eastern Europe
UKR,2015,4.324,11216.1181640625,69.061,27.0,2.0,34.451443,0.569,,73.4581,10.242915,0.636,17.8746,,,3.970427,0.774,565.0,7.0739465,0.2545754,Europe,Eastern Europe
UKR,2014,4.681,12385.8134765625,68.968,26.0,,33.967335,0.546,,72.5905,9.574117,0.612,20.3935,92.00346,,10.90412,0.773,565.0,7.2268,0.24025366,Europe,Eastern Europe
UKR,2011,5.089082,12933.3564453125,68.689,,,36.39497,0.742,,71.3872,8.933667,0.783,18.9459,,,0.0,0.769,565.0,8.09995,0.24551843,Europe,Eastern Europe
ARE,2022,6.5712,74917.674109094,,,,19.807695,0.529,,,28.873423,0.355,,,0.0841701920192307,0.031775832,,,,,Asia,Western Asia
